0.000796598, 0.0218702,
0.108318, 0.136339,
-0.0383726, 0.0214307,
-0.127381, 0.0124487,
0.230529, -0.129696,
0.111477, 0.311972,
0.0173778, -0.00984978,
-0.0040474, 0.0110454,
-0.0143213, -0.0143243,
0.0366387, -0.133788,
0.0191482, -0.0110015,
0.0031332, 0.00667555,
-0.0209449, -0.032247,
0.00926034, 0.00173853,
-0.00102658, 0.00653006,
0.0255203, -0.0183708,
0.00567138, -0.026664,
0.00683795, 0.019111,
-0.0367771, -0.00627828,
-0.0197089, -0.00804323,
0.298962, -0.165974,
-0.0155372, 0.0842125,
0.0431084, 0.0397531,
-0.0212945, 0.0331562,
-0.0150188, 0.00194085,
0.0126758, -0.0557107,
-0.0195007, -0.0316859,
-0.010075, 0.0152892,
0.00617562, 0.0982579,
0.0320839, 0.0559785,
-0.0193818, -0.0259027,
0.121837, 0.195274,
0.26893, -0.0513536,
0.00377795, 0.110631,
0.0814743, -0.0418245,
0.198323, -0.11063,
-0.0242452, 0.0411501,
-0.0141477, 0.00770137,
-0.309322, -0.338496,
0.00513975, 0.00926442,
-0.00919367, 0.00822065,
0.000616083, 0.000584708,
-0.00739181, -0.0140569,
0.0517949, -0.194504,
0.0519511, 0.0695468,
-0.183961, -0.192683,
-0.0133119, 0.00108924,
0.0140825, -0.00553758,
0.0640058, 0.103893,
0.00756389, -0.00439892,
-0.00787237, -0.336886,
0.150886, 0.00910864,
-0.0161656, 0.00378187,
0.0375271, 0.0621294,
-0.292484, 0.16232,
0.135843, 0.193624,
0.0107219, -0.00895265,
0.0280134, -0.119826,
0.00685456, -0.00410168,
-0.00507191, 0.0109244,
-0.0216275, 0.0383676,
0.0054543, 0.0129626,
-0.115935, 0.0600533,
-0.0132165, 0.00720075,
-0.0130156, -0.00868074,
0.0744874, 0.114553,
-0.195699, 0.110763,
-0.0313582, -0.043989,
-0.0115799, 0.0784081,
-0.00519324, -0.0261508,
0.00397182, -0.00852996,
-0.0138719, 0.00390333,
-0.0175802, 0.019137,
-0.0101886, 0.0257078,
0.0140737, -0.00909127,
0.104557, -0.00957105,
-0.0328665, 0.0403055,
-0.296887, 0.0211638,
0.00575311, -0.0257564,
0.103601, 0.166274,
-0.0245173, 0.0398976,
-0.00327484, -0.00292191,
-0.0211684, 0.0260219,
-0.0214679, -0.0333303,
0.112784, -0.186661,
-0.181878, -0.332253,
0.00123282, 0.0301089,
0.106075, -0.167916,
0.0948069, -0.0522413,
-0.369442, 0.199687,
0.0188044, -0.000382638,
0.0228037, -0.0376673,
0.0544073, -0.0776892,
0.0271112, 0.0196456,
-0.0825078, -0.0670396,
-0.0126865, 0.000543101,
-0.106227, 0.0600024,
0.0610938, 0.0994251,
-0.0256863, 0.0471434,
-0.0151768, 0.0140692,